created_at,updated_at,brand,type,category_id,retail_price,product_name,release_date,description,price,stock_quantity,size,popular,color,image_url
2020-12-23,2020-12-23,Geox,Baby shoes,4,60,Geox blauwe velcroschoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze blauwe geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer, stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: elastiek, velcro. ",48,80,34-37,3,Bruin ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw872a22ae/hi-res/pdp/265/265754/265754-1.jpg?sw=550
2020-12-23,2020-12-23,Little David,Low shoes,4,80,Little david stripes 2 witte velcroschoenen,2020-01-01," altijd maar bezig zijn en geen tijd om deftig hun schoenen te knopen, klinkt dit bekend in de oren? deze witte velcroschoenen van little david zijn dan net wat je kinderen nodig hebben. de schoenen zijn namelijk snel aan en uit zodat er geen gezeur van mama of papa meer nodig is. bovendien zijn velcro sluitingen ook gewoon hot!
deze velcroschoenen van little david zijn vervaardigd uit leer en binnenin afgewerkt in kunstleer. 
om het stapcomfort te verhogen is het belangrijk dat deze little david velcroschoenen stevig vastzitten. dit type heeft sterke en haast onverslijtbare velcro.
tip! kleeft de velcro niet meer zoals het hoort? verwijder dan pluisjes en vuil met een oude tandenborstel. ",64,43,34-37,3,Grijs ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw564a6a79/hi-res/pdp/272/272940/272940-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,Sneakers,4,70,Geox zilveren veterschoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze zilveren geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer, stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter. ",56,119,34-37,5,Blue ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw5e6c39f5/hi-res/pdp/284/284953/284953-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,Low shoes,4,70,Geox alben blauwe velcroschoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze blauwe geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit daim en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: velcro. ",56,92,34-37,5,Bordeaux ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1183993c/hi-res/pdp/284/284129/284129-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,Low shoes,4,70,Geox alben roze velcroschoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze roze geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit daim en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: velcro. ",56,73,34-37,1,Red ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe820f49d/hi-res/pdp/284/284081/284081-1.jpg?sw=550
2020-12-23,2020-12-23,Tommy hilfiger,Sneakers,4,70,Tommy hilfiger witte veterschoenen,2020-01-01," de combinatie van een rits met een veter is niet enkel trendy maar ook praktisch. dit is niet anders bij deze witte rits/veterschoenen van tommy hilfiger. kinderen kunnen ze heel makkelijk zelf sluiten zonder dat ze nog langer jouw hulp nodig hebben. je zal merken dat ze steeds vaker dit type schoenen verkiezen.
deze rits/veterschoen van tommy hilfiger is vervaardigd uit kunstleer en binnenin afgewerkt in stof. 
om het stapcomfort te verhogen is het belangrijk dat deze tommy hilfiger rits/veterschoenen stevig vastzitten. bij dit type heb je dus het voordeel dat ze makkelijk aan te trekken zijn maar toch voldoende aanpasbaar. ",56,109,34-37,4,Brons ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw63a15ff9/hi-res/pdp/279/279887/279887-1.jpg?sw=550
2020-12-23,2020-12-23,Romagnoli,Baby shoes,4,86,Romagnoli blauwe babyschoentjes,2020-01-01," heeft jouw kleintje nood aan schoentjes en wil je de allerbeste kwaliteit en pasvorm? stop hier dan met zoeken want deze blauwe babyschoentjes van romagnoli zijn het perfecte paar! peuterschoentjes moeten vooral comfortabel zitten maar zeg nu eerlijk de look van dit modelletje mag er toch ook zijn. hou er bij het kiezen van de maat rekening mee dat je kleine oogappel snel groeit.

deze babyschoen van romagnoli is vervaardigd uit lakleer en binnenin afgewerkt in leer. 

om het comfort te verhogen is het belangrijk dat deze kleine romagnoli schoentjes goed vastzitten. dit type heeft als sluiting: veter.
 ",69,46,34-37,2,Goud ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw319545a9/hi-res/pdp/281/281511/281511-1.jpg?sw=550
2020-12-23,2020-12-23,K3 Karen,Sneakers,4,80,K3 karen ecru velcroschoenen,2020-01-01," altijd maar bezig zijn en geen tijd om deftig hun schoenen te knopen, klinkt dit bekend in de oren? deze witte velcroschoenen van k3 zijn dan net wat je kinderen nodig hebben. de schoenen zijn namelijk snel aan en uit zodat er geen gezeur van mama of papa meer nodig is. bovendien zijn velcro sluitingen ook gewoon hot!
deze velcroschoenen van k3 zijn vervaardigd uit leer en binnenin afgewerkt in kunstleer. 
om het stapcomfort te verhogen is het belangrijk dat deze k3 velcroschoenen stevig vastzitten. dit type heeft sterke en haast onverslijtbare velcro.
tip! kleeft de velcro niet meer zoals het hoort? verwijder dan pluisjes en vuil met een oude tandenborstel. ",64,100,34-37,2,Silver ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1d00c32f/hi-res/pdp/272/272993/272993-1.jpg?sw=550
2020-12-23,2020-12-23,Pinocchio,Sneakers,4,70,Pinocchio gouden veterschoenen,2020-01-01," veterschoenen kunnen perfect aangepast worden aan de meeste kindervoeten, zo ook deze gouden veterschoen van pinocchio. kinderschoenen krijgen heel wat te verduren maar met deze veterschoenen kunnen ze hun gangen gaan. ze zitten comfortabel en zijn makkelijk te onderhouden.
vervang de veters eens door een andere kleur of textuur, zo creëer je meteen een andere look!
deze veterschoen van pinocchio is vervaardigd uit leer en binnenin afgewerkt in leer.
",56,89,34-37,4,Taupe ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwbd4433fe/hi-res/pdp/273/273257/273257-1.jpg?sw=550
2020-12-23,2020-12-23,Replay,Sneakers,4,76,Replay zwarte veterschoenen,2020-01-01," veterschoenen kunnen perfect aangepast worden aan de meeste kindervoeten, zo ook deze zwarte veterschoen van replay. kinderschoenen krijgen heel wat te verduren maar met deze veterschoenen kunnen ze hun gangen gaan. ze zitten comfortabel en zijn makkelijk te onderhouden.
vervang de veters eens door een andere kleur of textuur, zo creëer je meteen een andere look!
deze veterschoen van replay is vervaardigd uit stof en binnenin afgewerkt in stof.
",61,139,34-37,4,Beige ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw34a33322/hi-res/pdp/281/281087/281087-1.jpg?sw=550
2020-12-23,2020-12-23,Milo & Mila,High shoes,4,50,Milo & Mila bronzen veterschoenen,2020-01-01," veterschoenen kunnen perfect aangepast worden aan de meeste kindervoeten, zo ook deze bronzen veterschoen van milo & mila. kinderschoenen krijgen heel wat te verduren maar met deze veterschoenen kunnen ze hun gangen gaan. ze zitten comfortabel en zijn makkelijk te onderhouden.
vervang de veters eens door een andere kleur of textuur, zo creëer je meteen een andere look!
deze veterschoen van milo & mila is vervaardigd uit kunstleer, stof en binnenin afgewerkt in stof.
",40,137,34-37,2,Yellow ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Milo & Mila,Chelsea boots,4,50,Milo & Mila zwarte chelsea boots,2020-01-01," hou je van een kort laarsje maar niet van veters? chelsea boots zijn makkelijk om aan te trekken en ze hebben geen veters die het beeld ontsieren zodat alle aandacht naar het mooie laarsje zelf kan gaan. maak je geen zorgen, de elastieken hinderen niet en zijn sterk genoeg om heel lang mee te gaan. een topper dus die niet in je collectie mag ontbreken.

deze chelsea boot van milo & mila is vervaardigd uit kunstleer en binnenin afgewerkt in stof. 
 ",40,93,34-37,4,Roze ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Geox,Sneakers,4,70,Geox kalispera zwarte hoge schoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze zwarte geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter. ",56,70,34-37,1,Purple ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Timberland,Hiking boots,4,80,Timberland davis square 6 inch boots zwart,2020-01-01," deze zwarte 6 inch timberland boot is het icoon van de gehele timberland collectie, hét model waar het voor hen allemaal mee begon. de anti-fatigue binnenzool zorgt ervoor dat je met deze stoere boot over het maximale comfort beschikt. doe deze modieuze iconen aan je voeten en je bent helemaal klaar voor de strijd. dankzij de volledig gesloten naad en behandelde materialen kan je met deze 6 inch timberland boot alle weersomstandigheden trotseren.
dit model heeft een rits & veter sluiting, een duurzame zool voor optimale grip en is vervaardigd uit nubuck met een afwerking binnenin in stof. ",64,145,34-37,1,Groen ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Milo & Mila,Boots,4,80,Milo & Mila zwarte boots,2020-01-01," deze zwarte boots van milo & mila voor kinderen zijn een must-have. sportief en stevig en bovendien makkelijk voor jongeren die niet zo handig zijn met veters. door de combinatie van veters en rits zijn de schoenen heel snel aan of uit, zonder de veters te moeten knopen. dat zal ieder lid van het gezin zeker weten te appreciëren!

deze toppers zijn vervaardigd uit nubuck en binnenin zijn ze afgewerkt in kunstleer. 

om het stapcomfort te verhogen is het belangrijk dat de milo & mila schoenen stevig vastzitten. dankzij de veters kan je ze perfect aanpassen naar de voet.
 ",64,104,34-37,2,Turquoise ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Milo & Mila,Boots,4,60,Milo & Mila zwarte boots,2020-01-01," deze zwarte boots van milo & mila voor kinderen zijn een must-have. sportief en stevig en bovendien makkelijk voor jongeren die niet zo handig zijn met veters. door de combinatie van veters en rits zijn de schoenen heel snel aan of uit, zonder de veters te moeten knopen. dat zal ieder lid van het gezin zeker weten te appreciëren!

deze toppers zijn vervaardigd uit kunstleer en binnenin zijn ze afgewerkt in stof. 

om het stapcomfort te verhogen is het belangrijk dat de milo & mila schoenen stevig vastzitten. dankzij de veters kan je ze perfect aanpassen naar de voet.
 ",48,16,34-37,5,Multi ,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Geox,High shoes,4,66,Geox kalispera blauwe hoge schoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze blauwe geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter. ",53,97,34-37,3,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Geox,Sneakers,4,70,Geox kalispera blauwe hoge schoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze blauwe geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter. ",56,122,34-37,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
2020-12-23,2020-12-23,Geox,High shoes,4,70,Geox kalispera zwarte hoge schoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze zwarte geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit stof en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, velcro, veter. ",56,94,34-37,2,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwdaea72ca/hi-res/pdp/278/278484/278484-1.jpg?sw=550
2020-12-23,2020-12-23,K3,High shoes,4,50,K3 blauwe veterschoenen,2020-01-01," recht uit het land van glitter en glamour zijn hier, exclusief en speciaal voor de allergrootste k3 fan, deze hoge schoenen. ze voldoen uiteraard aan onze hoge kwaliteitseisen. hanne, marthe en klaasje zingen dan wel de aller-tofste liedjes maar jij staat in de spotlights met je mega mooie nieuwe hoge schoenen van k3. bling-bling, hartjes of sterretjes…elk seizoen sta jij samen met k3 aan de top!
deze blauwe hoge schoenen zijn vervaardigd uit kunstleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je k3 hoge schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter. ",40,17,34-37,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1d56b38c/hi-res/pdp/280/280761/280761-1.jpg?sw=550
2020-12-23,2020-12-23,Stones and bones,High shoes,4,110,Stones and bones etami cognac bottines,2020-01-01," deze cognac boots van stones and bones voor kinderen zijn een must-have. sportief en stevig en bovendien makkelijk voor jongeren die niet zo handig zijn met veters. door de combinatie van veters en rits zijn de schoenen heel snel aan of uit, zonder de veters te moeten knopen. dat zal ieder lid van het gezin zeker weten te appreciëren!

deze toppers zijn vervaardigd uit leer en binnenin zijn ze afgewerkt in leer. 

om het stapcomfort te verhogen is het belangrijk dat de stones and bones schoenen stevig vastzitten. dankzij de veters kan je ze perfect aanpassen naar de voet.
 ",88,84,34-37,1,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwcca05187/hi-res/pdp/279/279296/279296-1.jpg?sw=550
2020-12-23,2020-12-23,Beberlis,High shoes,4,90,Beberlis cognac bottines,2020-01-01," hoeft het allemaal niet zo stoer? deze cognac geklede hoge schoen van beberlis heeft zachtere contouren en komt dus minder hard over. hij zit zalig en is makkelijk te onderhouden, ook niet onbelangrijk vinden wij want kinderen houden hun schoenen niet vaak netjes.

deze geklede boot van beberlis is vervaardigd uit leer en binnenin afgewerkt in leer.

om het stapcomfort te verhogen is het belangrijk dat deze beberlis hoge schoenen stevig vastzitten. dit type heeft als sluiting: elastiek, rits.
 ",72,47,34-37,5,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw00a27263/hi-res/pdp/281/281146/281146-1.jpg?sw=550
2020-12-23,2020-12-23,Sprox,High shoes,4,50,Sprox cognac bottines,2020-01-01," deze cognac boots van sprox voor kinderen zijn een must-have. sportief en stevig en bovendien makkelijk voor jongeren die niet zo handig zijn met veters. door de combinatie van veters en rits zijn de schoenen heel snel aan of uit, zonder de veters te moeten knopen. dat zal ieder lid van het gezin zeker weten te appreciëren!

deze toppers zijn vervaardigd uit kunstleer en binnenin zijn ze afgewerkt in stof. 

om het stapcomfort te verhogen is het belangrijk dat de sprox schoenen stevig vastzitten. dankzij de veters kan je ze perfect aanpassen naar de voet.
 ",40,82,34-37,1,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe072a359/hi-res/pdp/288/288456/288456-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,Baby shoes,4,50,Geox gisli bronzen hoge schoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze bronzen geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: elastiek, velcro. ",40,68,34-37,1,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwf57a9ae6/hi-res/pdp/278/278293/278293-1.jpg?sw=550
2020-12-23,2020-12-23,Timberland,High shoes,4,76,Timberland toddle tracks 6 inch boots naturel,2020-01-01," deze cognac 6 inch timberland boot is het icoon van de gehele timberland collectie, hét model waar het voor hen allemaal mee begon. de anti-fatigue binnenzool zorgt ervoor dat je met deze stoere boot over het maximale comfort beschikt. doe deze modieuze iconen aan je voeten en je bent helemaal klaar voor de strijd. dankzij de volledig gesloten naad en behandelde materialen kan je met deze 6 inch timberland boot alle weersomstandigheden trotseren.
dit model heeft een rits & veter sluiting, een duurzame zool voor optimale grip en is vervaardigd uit nubuck met een afwerking binnenin in stof. ",61,72,34-37,2,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw233c1bb9/hi-res/pdp/254/254752/254752-1.jpg?sw=550
2020-12-23,2020-12-23,Milo & Mila,Chelsea boots,4,76,Milo & Mila agon leopard cognac chelsea bottines,2020-01-01," hou je van een kort laarsje maar niet van veters? chelsea boots zijn makkelijk om aan te trekken en ze hebben geen veters die het beeld ontsieren zodat alle aandacht naar het mooie laarsje zelf kan gaan. maak je geen zorgen, de elastieken hinderen niet en zijn sterk genoeg om heel lang mee te gaan. een topper dus die niet in je collectie mag ontbreken.

deze chelsea boot van milo & mila is vervaardigd uit leer en binnenin afgewerkt in leer. 
 ",61,58,34-37,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwe3cadb83/hi-res/pdp/281/281052/281052-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,High shoes,4,56,Geox gisli zwarte hoge schoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze zwarte geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter. ",45,77,34-37,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw01055dd9/hi-res/pdp/277/277240/277240-1.jpg?sw=550
2020-12-23,2020-12-23,Stones and bones,Boots,4,120,Stones and bones caste zwarte bottines,2020-01-01," hoeft het allemaal niet zo stoer? deze zwarte geklede hoge schoen van stones and bones heeft zachtere contouren en komt dus minder hard over. hij zit zalig en is makkelijk te onderhouden, ook niet onbelangrijk vinden wij want kinderen houden hun schoenen niet vaak netjes.

deze geklede boot van stones and bones is vervaardigd uit leer en binnenin afgewerkt in leer.

om het stapcomfort te verhogen is het belangrijk dat deze stones and bones hoge schoenen stevig vastzitten. dit type heeft als sluiting: rits, rits & veter, veter.
 ",96,34,34-37,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw1bd402af/hi-res/pdp/280/280353/280353-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,High shoes,4,66,Geox grijze hoge schoenen,2020-01-01," de praktische velcrosluiting is niet meer weg te denken. hoe kan het ook anders, velcro maakt schoenen aan- en uittrekken extra makkelijk. deze grijze velcroboots van geox zijn niet enkel voorzien van deze top sluiting maar zien er ook nog goed uit. 

om het stapcomfort te verhogen is het belangrijk dat deze geox hoge schoenen stevig vastzitten. omwille van de sterke velcrosluiting kan je dit model perfect naar de voet aanpassen.
 ",53,85,34-37,3,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9b715168/hi-res/pdp/254/254470/254470-1.jpg?sw=550
2020-12-23,2020-12-23,Stones and bones,High shoes,4,105,Stones and bones erica roze hoge schoenen,2020-01-01," veterschoenen kunnen perfect aangepast worden aan de meeste kindervoeten, zo ook deze roze veterschoen van stones and bones. kinderschoenen krijgen heel wat te verduren maar met deze veterschoenen kunnen ze hun gangen gaan. ze zitten comfortabel en zijn makkelijk te onderhouden.
vervang de veters eens door een andere kleur of textuur, zo creëer je meteen een andere look!
deze veterschoen van stones and bones is vervaardigd uit leer en binnenin afgewerkt in leer.
",84,94,34-37,4,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9d03c009/hi-res/pdp/279/279312/279312-1.jpg?sw=550
2020-12-23,2020-12-23,Stones and bones,Baby shoes,4,96,Stones and bones sual cognac schoentjes,2020-01-01," heeft jouw kleintje nood aan schoentjes en wil je de allerbeste kwaliteit en pasvorm? stop hier dan met zoeken want deze cognac babyschoentjes van stones and bones zijn het perfecte paar! peuterschoentjes moeten vooral comfortabel zitten maar zeg nu eerlijk de look van dit modelletje mag er toch ook zijn. hou er bij het kiezen van de maat rekening mee dat je kleine oogappel snel groeit.

deze babyschoen van stones and bones is vervaardigd uit leer en binnenin afgewerkt in leer. 

om het comfort te verhogen is het belangrijk dat deze kleine stones and bones schoentjes goed vastzitten. dit type heeft als sluiting: rits, rits & veter, veter.
 ",77,146,34-37,5,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw9edee3d2/hi-res/pdp/279/279314/279314-1.jpg?sw=550
2020-12-23,2020-12-23,Geox,High shoes,4,50,Geox blauwe velcroschoenen,2020-01-01," dat onze voeten ten allen tijde kunnen ademen is voor velen van groot belang. deze blauwe geox schoenen zijn gewoonweg fantastisch. door de gepatenteerde formule wordt zweet afgevoerd via de buitenzool met microgaatjes en blijven je voeten lekker droog. probeer dit opmerkelijke comfort winter en zomer en je wil nooit nog iets anders!
deze topper van geox is vervaardigd uit kunstleer, lakleer en binnenin afgewerkt in stof.
om het stapcomfort te verhogen is het belangrijk dat je geox schoenen stevig vastzitten. dit type heeft als sluiting: elastiek, velcro. ",40,44,34-37,1,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw8db6adb5/hi-res/pdp/277/277239/277239-1.jpg?sw=550
2020-12-23,2020-12-23,Lunella,High shoes,4,100,Lunella blauwe bottines,2020-01-01," deze blauwe boots van lunella voor kinderen zijn een must-have. sportief en stevig en bovendien makkelijk voor jongeren die niet zo handig zijn met veters. door de combinatie van veters en rits zijn de schoenen heel snel aan of uit, zonder de veters te moeten knopen. dat zal ieder lid van het gezin zeker weten te appreciëren!

deze toppers zijn vervaardigd uit leer en binnenin zijn ze afgewerkt in leer. 

om het stapcomfort te verhogen is het belangrijk dat de lunella schoenen stevig vastzitten. dankzij de veters kan je ze perfect aanpassen naar de voet.

eco: natuurlijk gelooid ",80,37,34-37,1,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dw61bb816f/hi-res/pdp/277/277759/277759-1.jpg?sw=550
2020-12-23,2020-12-23,Kipling,High shoes,4,90,Kipling hipster cognac bottines,2020-01-01," deze cognac boots van kipling voor kinderen zijn een must-have. sportief en stevig en bovendien makkelijk voor jongeren die niet zo handig zijn met veters. door de combinatie van veters en rits zijn de schoenen heel snel aan of uit, zonder de veters te moeten knopen. dat zal ieder lid van het gezin zeker weten te appreciëren!

deze toppers zijn vervaardigd uit leer en binnenin zijn ze afgewerkt in kunstleer. 

om het stapcomfort te verhogen is het belangrijk dat de kipling schoenen stevig vastzitten. dankzij de veters kan je ze perfect aanpassen naar de voet.
 ",72,17,34-37,5,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/-/Sites-torfs-catalog-master/default/dwddc00508/hi-res/pdp/282/282805/282805-1.jpg?sw=550
2020-12-23,2020-12-23,Bumba,Baby slippers,4,26,Bumba grijze pantoffels,2020-01-01," kinderen lopen vaak op sokken, geen probleem maar wat met koude voeten, van de trap schuiven,…? onze toffe, zachte grijze kinderpantoffels van bumba zijn de oplossing! of het nu gesloten of open pantoffels zijn, ze hebben zeker één ding gemeen: ze zitten super comfortabel. kleurrijke pantoffels en motifjes zijn nog steeds de topfavoriet.
deze mooi afgewerkte en kwalitatief hoogwaardige pantoffels van bumba zijn vervaardigd uit stof en binnenin afgewerkt in stof.
tip: een paar sloffen als geschenk? zeker doen! ",21,41,34-37,5,Multi,https://www.torfs.be/dw/image/v2/BCQR_PRD/on/demandware.static/Sites-Torfs-Webshop-BE-Site/-/default/dwa02f175c/images/404.png?sw=95
