product_id,name,brand,size,color,release_date,retail_price,price,stock_quantity,popular,description,image_url,type,created_at,updated_at,category_id
2728,Nike dunk low,Nike,38-47,24,2020-11-18,120,96,88,4,Nike dunk low cactus plant flea market spiral sage,https://stockx.imgix.net/images/Nike-Dunk-Low-CPFM,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2729,Nike air max infinity winter,Nike,38-47,20,2020-11-18,100,80,33,3,Nike air max infinity winter electro orange dark b,https://stockx.imgix.net/images/Nike-Air-Max-Infin,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2730,Adidas y-3 orisan,Adidas,38-47,80,2020-11-18,400,320,112,1,Adidas y-3 orisan core white,https://stockx.imgix.net/images/adidas-Y-3-Orisan-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2731,Adidas ultra boost dna,Adidas,38-47,40,2020-11-18,200,160,90,5,Adidas ultra boost dna beyonce ivy park black,https://stockx.imgix.net/images/adidas-Ultra-Boost,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2732,Puma clyde,Puma,38-47,25,2020-11-18,125,100,143,4,Puma clyde collaboraid store manager don rell,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2733,Puma future rider,Puma,38-47,30,2020-11-17,150,120,88,5,Puma future rider porsche type 964 911 turbo,https://stockx.imgix.net/Puma-Future-Rider-Porsche,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2734,Converse chuck taylor all-star,Converse,38-47,28,2020-11-17,140,112,91,3,Converse chuck taylor all-star 70s hi brain dead b,https://stockx.imgix.net/images/Converse-Chuck-Tay,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2735,Puma speedcat,Puma,38-47,30,2020-11-17,150,120,62,1,Puma speedcat porsche type 992,https://stockx.imgix.net/Puma-Speedcat-Porsche-Typ,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2736,Nike sb dunk low,Nike,38-47,18,2020-11-17,90,72,76,3,Nike sb dunk low navy black gum,https://stockx.imgix.net/images/Nike-SB-Dunk-Low-N,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2737,Puma future rider,Puma,38-47,30,2020-11-17,150,120,52,4,Puma future rider porsche type 930 3.0,https://stockx.imgix.net/Puma-Future-Rider-Porcshe,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2738,Puma speedcat,Puma,38-47,30,2020-11-17,150,120,47,3,Puma speedcat porsche type 991,https://stockx.imgix.net/Puma-Speedcat-Porsche-Typ,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2739,Adidas forum mid,Adidas,38-47,30,2020-11-17,150,120,96,4,Adidas forum mid beyonce ivy park white,https://stockx.imgix.net/images/adidas-Forum-Mid-B,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2740,Puma speedcat,Puma,38-47,30,2020-11-17,150,120,101,2,Puma speedcat porsche type 996,https://stockx.imgix.net/Puma-Speedcat-Porsche-Typ,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2741,Adidas nmd hu,Adidas,38-47,44,2020-11-17,220,176,150,5,Adidas nmd hu pharrell extra eye yellow,https://stockx.imgix.net/images/adidas-NMD-Hu-Phar,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2742,Adidas supersleek 72,Adidas,34-45,24,2020-11-17,120,96,13,5,Adidas supersleek 72 beyonce ivy park black (w),https://stockx.imgix.net/images/adidas-Supersleek-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2743,Puma future rider,Puma,38-47,30,2020-11-17,150,120,93,5,Puma future rider porsche type 993,https://stockx.imgix.net/Puma-Future-Rider-Porsche,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2744,Puma future rider,Puma,38-47,30,2020-11-17,150,120,86,2,Puma future rider porsche type 930 3.3 l,https://stockx.imgix.net/Nike-Air-Max-270-XX-Summi,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2745,Adidas puig,Adidas,38-47,20,2020-11-17,100,80,51,3,Adidas puig core black,https://stockx.imgix.net/images/adidas-Puig-Core-B,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2746,Puma speedcat,Puma,38-47,30,2020-11-17,150,120,92,5,Puma speedcat porsche type 997,https://stockx.imgix.net/Puma-Speedcat-Porsche-Typ,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2747,Reebok club memt,Reebok,34-45,14,2020-11-16,70,56,102,5,Reebok club memt tom and jerry (w),https://stockx.imgix.net/images/Reebok-Club-MEMT-T,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2748,Vans lo,Vans,38-47,38,2020-11-16,190,152,10,5,Vans lo taka hayashi diy black,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2749,Reebok club memt,Reebok,38-47,14,2020-11-16,70,56,71,5,Reebok club memt tom and jerry,https://stockx.imgix.net/images/Reebok-Club-MEMT-T,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2750,Nike air force 1 low,Nike,38-47,21,2020-11-16,108,87,99,5,Nike air force 1 low 3m swoosh white,https://stockx.imgix.net/Nike-Air-Force-1-Low-3M-S,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2751,Reebok vector runner,Reebok,38-47,15,2020-11-16,75,60,50,5,Reebok vector runner tom and jerry,https://stockx.imgix.net/images/Reebok-Vector-Runn,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2752,Vans hi,Vans,38-47,40,2020-11-16,200,160,129,1,Vans hi taka hayashi diy black,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2753,Reebok club c revenge,Reebok,38-47,20,2020-11-16,100,80,26,4,Reebok club c revenge tom and jerry,https://stockx.imgix.net/images/Reebok-Club-C-Reve,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2754,Nike air force 1 low,Nike,38-47,21,2020-11-16,108,87,34,3,Nike air force 1 low 3m black,https://stockx.imgix.net/Nike-Air-Force-1-Low-3M-B,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2755,Reebok vector runner,Reebok,34-45,15,2020-11-16,75,60,77,5,Reebok vector runner tom and jerry (w),https://stockx.imgix.net/images/Reebok-Vector-Runn,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2756,Adidas yeezy 700 v3,Adidas,38-47,40,2020-11-14,200,160,130,5,Adidas yeezy 700 v3 safflower,https://stockx.imgix.net/images/adidas-Yeezy-700-V,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2757,Nike air max 90,Nike,34-37,22,2020-11-14,110,88,30,1,Nike air max 90 buckle spiral sage (gs),https://stockx.imgix.net/Nike-Air-Max-90-Buckle-Sp,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2758,Nike air max 90,Nike,27-30,18,2020-11-14,90,72,136,4,Nike air max 90 buckle spiral sage (ps),https://stockx.imgix.net/Nike-Air-Max-90-Buckle-Sp,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2759,Adidas zx 8000,Adidas,38-47,28,2020-11-14,140,112,98,4,Adidas zx 8000 bape undefeated green,https://stockx.imgix.net/images/adidas-ZX-8000-Bap,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2760,Nike air force 1 shadow,Nike,34-45,22,2020-11-14,110,88,106,2,Nike air force 1 shadow pure platinum (w),https://stockx.imgix.net/Nike-Air-Force-1-Shadow-P,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2761,Nike air max 90,Nike,38-47,26,2020-11-14,130,104,48,5,Nike air max 90 buckle spiral sage,https://stockx.imgix.net/Nike-Air-Max-90-Buckle-Sp,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2762,Nike air zoom bb nxt,Nike,38-47,36,2020-11-14,180,144,25,3,Nike air zoom bb nxt sisterhood,https://stockx.imgix.net/Nike-Air-Zoom-BB-NXT-Sist,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2763,Converse chuck taylor all-star,Converse,38-47,28,2020-11-14,138,110,64,5,Converse chuck taylor all-star 70s hi gore-tex hav,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2764,Jordan 1 retro high,Jordan,34-37,26,2020-11-14,130,104,148,1,Jordan 1 retro high co japan midnight navy (gs),https://stockx.imgix.net/images/Air-Jordan-1-Retro,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2765,Nike kyrie 7,Nike,38-47,26,2020-11-14,130,104,72,1,Nike kyrie 7 sisterhood,https://stockx.imgix.net/Nike-Kyrie-7-Sisterhood.p,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2766,Converse chuck taylor all-star,Converse,38-47,28,2020-11-14,138,110,22,2,Converse chuck taylor all-star 70s hi gore-tex hav,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2767,Adidas forum low,Adidas,38-47,21,2020-11-14,108,87,53,3,Adidas forum low atmos unveil,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2768,Jordan 1 retro high,Jordan,38-47,34,2020-11-14,170,136,84,5,Jordan 1 retro high cojp midnight navy (2020),https://stockx.imgix.net/images/Air-Jordan-1-Retro,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2769,Adidas ultra boost dna,Adidas,38-47,38,2020-11-14,190,152,150,3,Adidas ultra boost dna atmos core black,https://stockx.imgix.net/adidas-Ultra-Boost-DNA-at,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2770,Adidas ultra boost dna,Adidas,38-47,38,2020-11-14,190,152,47,5,Adidas ultra boost dna atmos,https://stockx.imgix.net/adidas-Ultra-Boost-DNA-at,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2771,Reebok experiment 4 fury trail,Reebok,38-47,50,2020-11-14,250,200,93,5,Reebok experiment 4 fury trail pyer moss salty gre,https://stockx.imgix.net/Reebok-Experiment-4-Fury-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2772,Nike kyrie 7,Nike,34-37,22,2020-11-14,110,88,17,3,Nike kyrie 7 sisterhood (gs),https://stockx.imgix.net/Nike-Kyrie-7-Sisterhood-G,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2773,Adidas zx 8000,Adidas,38-47,28,2020-11-14,140,112,102,4,Adidas zx 8000 bape undefeated black,https://stockx.imgix.net/images/adidas-ZX-8000-Bap,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2774,Nike air max 90,Nike,31-34,15,2020-11-14,75,60,129,2,Nike air max 90 buckle spiral sage (td),https://stockx.imgix.net/Nike-Air-Max-90-Buckle-Sp,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2775,Adidas yeezy 700 v3,Adidas,27-30,32,2020-11-14,160,128,136,4,Adidas yeezy 700 v3 safflower (kids),https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2776,Adidas yeezy 700 v3,Adidas,31-34,28,2020-11-14,140,112,94,4,Adidas yeezy 700 v3 safflower (infants),https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2777,Nike kyrie 7,Nike,27-30,16,2020-11-14,80,64,105,4,Nike kyrie 7 sisterhood (ps),https://stockx.imgix.net/Nike-Kyrie-7-Sisterhood-P,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2778,Jordan 1 retro high,Jordan,27-30,14,2020-11-14,70,56,109,2,Jordan 1 retro high cojp midnight navy (ps),https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2779,Jordan 1 retro high,Jordan,31-34,11,2020-11-14,55,44,11,2,Jordan 1 retro high cojp midnight navy (td),https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2780,Nike kyrie 7,Nike,31-34,11,2020-11-14,55,44,70,4,Nike kyrie 7 sisterhood (td),https://stockx.imgix.net/Nike-Kyrie-7-Sisterhood-T,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2781,Adidas ultra boost dna,Adidas,38-47,38,2020-11-14,190,152,74,3,Adidas ultra boost dna atmos black white,https://stockx.imgix.net/adidas-Ultra-Boost-DNA-at,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2782,Nike air max 90,Nike,38-47,28,2020-11-14,140,112,114,3,Nike air max 90 moscow,https://stockx.imgix.net/Nike-Air-Max-90-Moscow.pn,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2783,Reebok cardi club c double,Reebok,34-45,21,2020-11-13,108,87,131,5,Reebok cardi club c double red (w),https://stockx.imgix.net/Reebok-Cardi-Club-C-Doubl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2784,Asics gel-ptg,Asics,38-47,21,2020-11-13,108,87,53,3,Asics gel-ptg python,https://stockx.imgix.net/Asics-Gel-PTG-Python.png?,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2785,Vans sid dx,Vans,38-47,21,2020-11-13,108,87,68,2,Vans sid dx anderson.paak,https://stockx.imgix.net/images/Vans-Sid-DX-Anders,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2786,Reebok zig kinetica,Reebok,38-47,21,2020-11-13,108,87,45,4,Reebok zig kinetica kanghyuk advanced concepts,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2787,Reebok cardi club c,Reebok,31-34,10,2020-11-13,50,40,122,3,Reebok cardi club c red (td),https://stockx.imgix.net/Reebok-Cardi-Club-C-Red-T,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2788,Reebok cardi club c double,Reebok,34-37,21,2020-11-13,108,87,57,4,Reebok cardi club c double birthday 2020 (gs),https://stockx.imgix.net/Reebok-Cardi-Club-C-Doubl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2789,Nike air force 1 high,Nike,34-37,19,2020-11-13,95,76,64,1,Nike air force 1 high kindness day 2020 (gs),https://stockx.imgix.net/Nike-Air-Force-1-High-Kin,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2790,Asics gel-glidelyte iii,Asics,38-47,21,2020-11-13,108,87,134,2,Asics gel-glidelyte iii kiko kostadinov black,https://stockx.imgix.net/Asics-Gel-Glidelyte-III-K,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2791,Asics gel-lyte iii,Asics,38-47,21,2020-11-13,108,87,143,5,Asics gel-lyte iii og g-tx winterized pack (2020),https://stockx.imgix.net/Asics-Gel-Lyte-III-OG-G-T,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2792,Nike dunk high sp,Nike,27-30,12,2020-11-13,60,48,32,4,Nike dunk high sp pure platinum (ps),https://stockx.imgix.net/Nike-Dunk-High-SP-White-G,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2793,Reebok cardi club c double,Reebok,34-37,13,2020-11-13,65,52,93,1,Reebok cardi club c double red (gs),https://stockx.imgix.net/Reebok-Cardi-Club-C-Doubl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2794,Jordan 1 mid,Jordan,34-37,18,2020-11-13,90,72,37,4,Jordan 1 mid banned 2020 (gs),https://stockx.imgix.net/images/Air-Jordan-1-Mid-B,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2795,Jordan 1 mid,Jordan,27-30,13,2020-11-13,65,52,128,3,Jordan 1 mid banned 2020 (ps),https://stockx.imgix.net/Air-Jordan-1-Mid-Banned-2,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2796,Nike air force 1 shadow,Nike,34-45,24,2020-11-13,120,96,64,3,Nike air force 1 shadow kindness day 2020 (w),https://stockx.imgix.net/Nike-Air-Force-1-Shadow-K,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2797,Reebok cardi club c,Reebok,34-37,15,2020-11-13,75,60,101,2,Reebok cardi club c red (gs),https://stockx.imgix.net/Reebok-Cardi-Club-C-Red-G,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2798,Jordan 1 mid,Jordan,31-34,10,2020-11-13,50,40,126,4,Jordan 1 mid banned 2020 (td),https://stockx.imgix.net/Air-Jordan-1-Mid-Banned-2,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2799,Reebok cardi club c,Reebok,31-34,10,2020-11-13,50,40,39,1,Reebok cardi club c black (td),https://stockx.imgix.net/Reebok-Cardi-Club-C-Black,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2800,Asics gel-glidelyte iii,Asics,38-47,21,2020-11-13,108,87,147,5,Asics gel-glidelyte iii kiko kostadinov burgundy,https://stockx.imgix.net/Asics-Gel-Glidelyte-III-K,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2801,Asics gel-ptg mt,Asics,38-47,21,2020-11-13,108,87,134,3,Asics gel-ptg mt python,https://stockx.imgix.net/Asics-Gel-PTG-MT-Python.p,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2802,Nike air force 1 low,Nike,38-47,22,2020-11-13,110,88,141,1,Nike air force 1 low kindness day (2020),https://stockx.imgix.net/Nike-Air-Force-1-Low-Kind,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2803,Jordan 1 mid alt,Jordan,31-34,10,2020-11-13,50,40,82,4,Jordan 1 mid alt banned 2020 (td),https://stockx.imgix.net/Air-Jordan-1-Mid-Alt-Bann,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2804,Reebok cardi club c,Reebok,34-45,20,2020-11-13,100,80,50,4,Reebok cardi club c red (w),https://stockx.imgix.net/images/Reebok-Cardi-Club-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2805,Reebok club c slip-on,Reebok,31-34,9,2020-11-13,45,36,110,4,Reebok club c slip-on cardi b black (td),https://stockx.imgix.net/Reebok-Club-C-Slip-On-Car,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2806,Reebok club c slip-on,Reebok,31-34,9,2020-11-13,45,36,47,5,Reebok club c slip-on cardi b red (td),https://stockx.imgix.net/Reebok-Club-C-Slip-On-Car,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2807,Reebok club c slip-on,Reebok,31-34,9,2020-11-13,45,36,78,2,Reebok club c slip-on cardi b birthday 2020 (td),https://stockx.imgix.net/Reebok-Club-C-Slip-On-Car,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2808,Adidas samba,Adidas,38-47,22,2020-11-13,110,88,84,5,Adidas samba jonah hill craft ochre,https://stockx.imgix.net/images/adidas-Samba-Jonah,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2809,Jordan 1 mid alt,Jordan,27-30,13,2020-11-13,65,52,127,3,Jordan 1 mid alt banned 2020 (ps),https://stockx.imgix.net/Air-Jordan-1-Mid-Alt-Bann,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2810,New balance rc1300,New balance,38-47,50,2020-11-13,250,200,141,5,New balance rc1300 overcoat,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2811,Vans old skool dx,Vans,38-47,21,2020-11-13,108,87,43,4,Vans old skool dx anderson.paak,https://stockx.imgix.net/images/Vans-Old-Skool-DX-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2812,Reebok cardi club c,Reebok,34-45,20,2020-11-13,100,80,53,5,Reebok cardi club c black (w),https://stockx.imgix.net/images/Reebok-Cardi-Club-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2813,Asics gel-nandi hi,Asics,38-47,21,2020-11-13,108,87,105,2,Asics gel-nandi hi g-tx winterized pack (2020),https://stockx.imgix.net/Asics-Gel-Nandi-Hi-G-TX-W,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2814,Reebok cardi club c double,Reebok,34-45,21,2020-11-13,108,87,94,1,Reebok cardi club c double birthday 2020 (w),https://stockx.imgix.net/Reebok-Cardi-Club-C-Doubl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2815,Nike lebron 18,Nike,38-47,40,2020-11-13,200,160,132,5,Nike lebron 18 los angeles by night,https://stockx.imgix.net/images/Nike-LeBron-18-Los,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2816,Nike dunk high sp,Nike,38-47,24,2020-11-13,120,96,131,5,Nike dunk high sp pure platinum,https://stockx.imgix.net/images/Nike-Dunk-High-SP-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2817,Reebok cardi club c double,Reebok,34-45,21,2020-11-13,108,87,139,4,Reebok cardi club c double black (w),https://stockx.imgix.net/Reebok-Cardi-Club-C-Doubl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,2
2818,Reebok cardi club c double,Reebok,34-37,13,2020-11-13,65,52,145,1,Reebok cardi club c double black (gs),https://stockx.imgix.net/Reebok-Cardi-Club-C-Doubl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,5
2819,Nike acg mountain fly,Nike,38-47,44,2020-11-12,220,176,76,4,Nike acg mountain fly gore-tex khaki,https://stockx.imgix.net/Nike-ACG-Mountain-Fly-Gor,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2820,Nike acg mountain fly,Nike,38-47,44,2020-11-12,220,176,21,5,Nike acg mountain fly gore-tex black,https://stockx.imgix.net/Nike-ACG-Mountain-Fly-Gor,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2821,Converse g4,Converse,38-47,24,2020-11-12,120,96,54,3,Converse g4 aba,https://stockx.imgix.net/Converse-G4-ABA.png?fit=f,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2822,Adidas campus prince,Adidas,38-47,26,2020-11-12,130,104,148,3,Adidas campus prince 032c white,https://stockx.imgix.net/images/adidas-Campus-Prin,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2823,Nike air vapormax 2020 flyknit,Nike,38-47,44,2020-11-12,220,176,61,3,Nike air vapormax 2020 flyknit team red,https://stockx.imgix.net/Nike-Air-VaporMax-2020-Fl,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2824,Converse chuck taylor all-star,Converse,38-47,17,2020-11-12,85,68,50,3,Converse chuck taylor all-star 70s hi aba,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2825,Puma active gaming footwear,Puma,38-47,18,2020-11-12,90,72,126,3,Puma active gaming footwear cloud9,https://stockx.imgix.net/Puma-Active-Gaming-Footwe,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2826,Nike air max 90,Nike,38-47,32,2020-11-12,160,128,88,3,Nike air max 90 night silver bright crimson,https://stockx.imgix.net/Nike-Air-Max-90-Night-Sil,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2827,Vans old skool,Vans,38-47,21,2020-11-12,108,87,88,1,Vans old skool quartersnacks,https://stockx-assets.imgix.net/media/New-Product-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
2828,Adidas torsion artillery mid,Adidas,38-47,30,2020-11-12,150,120,137,4,Adidas torsion artillery mid kid cudi x bill & ted,https://stockx.imgix.net/adidas-Torsion-Artillery-,Sneakers,2020-12-23 00:00:00.0000000 +00:00,2020-12-23 00:00:00.0000000 +00:00,1
